size,assets,labels,avg_pairwise_corr,risk_multiplier_k,pass_pct,still_going_pct,median_days_to_pass,n_cohorts,per_asset_risk_pct,margin_cap_frac,n_trades_total,n_trades_rejected,pct_trades_rejected
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.039,0.0991,50.5,0.0,10,313,"{'EURUSD': 1.569, 'NDX100': 2.861, 'GBPUSD': 1.746, 'US30': 1.888}",0.8,7875,4063,51.6
4,EURUSD+EURUSD+GBPUSD+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),0.013,0.1567,47.9,0.3,11,313,"{'EURUSD': 8.22, 'NDX100': 4.525, 'GBPUSD': 2.762}",0.8,8528,5787,67.9
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=420 (local_rank=9),0.019,0.1294,48.2,0.3,10,313,"{'EURUSD': 2.05, 'NDX100': 3.738, 'GBPUSD': 2.281, 'US30': 2.456}",0.8,7241,3914,54.1
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),0.035,0.1312,52.1,0.0,10,313,"{'EURUSD': 2.077, 'NDX100': 3.789, 'GBPUSD': 2.312, 'XAUUSD': 7.159}",0.8,8817,5461,61.9
4,EURUSD+GBPUSD+NDX100+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | NDX100/3min ss=420 (local_rank=6),0.049,0.0998,47.9,0.0,10,313,"{'EURUSD': 1.58, 'NDX100': 1.414, 'GBPUSD': 1.758}",0.8,8053,3253,40.4
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.029,0.1429,52.7,0.0,11,313,"{'EURUSD': 2.262, 'NDX100': 4.126, 'GBPUSD': 2.518, 'US30': 0.552}",0.8,6014,3019,50.2
4,EURUSD+GBPUSD+GBPUSD+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.035,0.0924,51.1,0.0,10,313,"{'EURUSD': 1.464, 'NDX100': 2.669, 'GBPUSD': 0.746}",0.8,8791,3145,35.8
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=300 (local_rank=6),0.031,0.1447,49.2,0.0,11,313,"{'EURUSD': 2.291, 'NDX100': 4.178, 'GBPUSD': 2.55, 'XAUUSD': 1.638}",0.8,7194,4069,56.6
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=420 (local_rank=5),0.016,0.0962,49.5,0.0,10,313,"{'EURUSD': 1.523, 'NDX100': 2.777, 'GBPUSD': 1.695, 'XAUUSD': 1.035}",0.8,8157,2954,36.2
4,EURUSD+GBPUSD+GER40+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GER40/1min ss=420 (local_rank=6),0.04,0.1464,47.9,0.0,11,313,"{'EURUSD': 2.318, 'NDX100': 4.227, 'GBPUSD': 2.58, 'GER40': 2.263}",0.8,6210,3160,50.9
4,EURUSD+EURUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),0.004,0.086,52.4,0.0,10,313,"{'EURUSD': 4.51, 'NDX100': 2.482, 'US30': 1.638}",0.8,10371,5247,50.6
4,EURUSD+NDX100+US30+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/5min ss=420 (local_rank=9),0.008,0.0787,51.4,0.0,10,313,"{'EURUSD': 1.246, 'NDX100': 2.272, 'US30': 1.493}",0.8,9084,3896,42.9
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.027,0.0844,50.8,0.0,10,313,"{'EURUSD': 1.337, 'NDX100': 2.438, 'US30': 1.609, 'XAUUSD': 4.607}",0.8,10660,5691,53.4
4,EURUSD+NDX100+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | NDX100/3min ss=420 (local_rank=6),0.03,0.0665,51.4,0.3,10,313,"{'EURUSD': 1.053, 'NDX100': 0.942, 'US30': 1.267}",0.8,9896,3275,33.1
4,EURUSD+NDX100+US30+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),0.017,0.0962,50.8,0.0,10,313,"{'EURUSD': 1.524, 'NDX100': 2.779, 'US30': 0.372}",0.8,7857,3609,45.9
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GBPUSD/1min ss=300 (local_rank=6),0.015,0.0731,48.2,0.0,10,313,"{'EURUSD': 1.158, 'NDX100': 2.112, 'US30': 1.393, 'GBPUSD': 0.59}",0.8,10634,3784,35.6
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=300 (local_rank=6),0.028,0.0867,52.4,0.0,10,313,"{'EURUSD': 1.373, 'NDX100': 2.503, 'US30': 1.652, 'XAUUSD': 0.981}",0.8,9037,4215,46.6
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=420 (local_rank=5),0.012,0.0873,49.5,0.0,10,313,"{'EURUSD': 1.383, 'NDX100': 2.522, 'US30': 1.664, 'XAUUSD': 0.94}",0.8,10000,4119,41.2
4,EURUSD+GER40+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GER40/1min ss=420 (local_rank=6),0.016,0.0887,51.1,0.0,10,313,"{'EURUSD': 1.405, 'NDX100': 2.562, 'US30': 1.691, 'GER40': 1.371}",0.8,8053,3444,42.8
4,EURUSD+EURUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),-0.006,0.1426,50.5,0.3,11,313,"{'EURUSD': 7.482, 'NDX100': 4.119, 'US30': 2.706}",0.8,9737,6411,65.8
4,EURUSD+EURUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.009,0.1427,50.5,0.0,10,313,"{'EURUSD': 7.488, 'NDX100': 4.122, 'XAUUSD': 7.789}",0.8,11313,7928,70.1
4,EURUSD+EURUSD+NDX100+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.018,0.1112,48.6,0.0,10,313,"{'EURUSD': 5.832, 'NDX100': 1.576}",0.8,10549,5690,53.9
4,EURUSD+EURUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.001,0.1437,52.7,0.0,10,313,"{'EURUSD': 7.539, 'NDX100': 4.15, 'US30': 0.555}",0.8,8510,5249,61.7
4,EURUSD+EURUSD+GBPUSD+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.021,0.1176,49.8,0.0,10,313,"{'EURUSD': 6.17, 'NDX100': 3.396, 'GBPUSD': 0.95}",0.8,11287,6315,55.9
4,EURUSD+EURUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.013,0.1451,50.5,0.3,10,313,"{'EURUSD': 7.614, 'NDX100': 4.191, 'XAUUSD': 1.643}",0.8,9690,6349,65.5
4,EURUSD+EURUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),-0.014,0.1421,47.6,0.0,10,313,"{'EURUSD': 7.454, 'NDX100': 4.103, 'XAUUSD': 1.53}",0.8,10653,6300,59.1
4,EURUSD+EURUSD+GER40+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.003,0.1471,47.6,0.0,11,313,"{'EURUSD': 7.716, 'NDX100': 4.247, 'GER40': 2.273}",0.8,8706,5412,62.2
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/5min ss=180 (local_rank=6),0.007,0.0845,49.5,0.0,10,313,"{'EURUSD': 1.338, 'NDX100': 2.44, 'US30': 1.603, 'XAUUSD': 4.61}",0.8,10026,4888,48.8
4,EURUSD+NDX100+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | NDX100/3min ss=420 (local_rank=6),0.036,0.0836,49.2,0.0,10,313,"{'EURUSD': 1.324, 'NDX100': 1.185, 'US30': 1.586}",0.8,9262,3615,39.0
4,EURUSD+NDX100+US30+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | US30/1min ss=300 (local_rank=3),0.032,0.1257,47.6,0.0,10,313,"{'EURUSD': 1.991, 'NDX100': 3.631, 'US30': 0.486}",0.8,7223,3533,48.9
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | GBPUSD/1min ss=300 (local_rank=6),0.003,0.0771,52.1,0.0,10,313,"{'EURUSD': 1.221, 'NDX100': 2.227, 'US30': 1.463, 'GBPUSD': 0.623}",0.8,10000,3180,31.8
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=300 (local_rank=6),0.005,0.1018,47.3,0.3,10,313,"{'EURUSD': 1.611, 'NDX100': 2.939, 'US30': 1.931, 'XAUUSD': 1.152}",0.8,8403,3912,46.6
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=420 (local_rank=5),0.004,0.0874,50.8,0.0,10,313,"{'EURUSD': 1.384, 'NDX100': 2.524, 'US30': 1.659, 'XAUUSD': 0.941}",0.8,9366,3606,38.5
4,EURUSD+GER40+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | GER40/1min ss=420 (local_rank=6),0.027,0.1229,50.8,0.0,10,313,"{'EURUSD': 1.946, 'NDX100': 3.548, 'US30': 2.331, 'GER40': 1.899}",0.8,7419,3641,49.1
4,EURUSD+NDX100+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.031,0.0881,48.9,0.0,10,313,"{'EURUSD': 1.394, 'NDX100': 1.248, 'XAUUSD': 4.805}",0.8,10838,5091,47.0
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.015,0.1296,50.2,0.0,10,313,"{'EURUSD': 2.053, 'NDX100': 3.743, 'XAUUSD': 7.073, 'US30': 0.501}",0.8,8799,5114,58.1
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.026,0.0811,51.1,0.0,10,313,"{'EURUSD': 1.285, 'NDX100': 2.343, 'XAUUSD': 4.427, 'GBPUSD': 0.655}",0.8,11576,4944,42.7
4,EURUSD+NDX100+XAUUSD+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.045,0.1119,48.6,0.0,10,313,"{'EURUSD': 1.772, 'NDX100': 3.232, 'XAUUSD': 1.267}",0.8,9979,5725,57.4
4,EURUSD+NDX100+XAUUSD+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.02,0.0908,48.6,0.0,10,313,"{'EURUSD': 1.438, 'NDX100': 2.622, 'XAUUSD': 0.978}",0.8,10942,5085,46.5
4,EURUSD+GER40+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.013,0.1265,49.5,0.0,10,313,"{'EURUSD': 2.004, 'NDX100': 3.654, 'XAUUSD': 6.905, 'GER40': 1.956}",0.8,8995,5140,57.1
4,EURUSD+NDX100+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.031,0.0982,48.9,0.0,10,313,"{'EURUSD': 1.555, 'NDX100': 1.392, 'US30': 0.379}",0.8,8035,2925,36.4
4,EURUSD+GBPUSD+NDX100+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.043,0.0667,49.8,0.3,10,313,"{'EURUSD': 1.056, 'NDX100': 0.945, 'GBPUSD': 0.539}",0.8,10812,2681,24.8
4,EURUSD+NDX100+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.035,0.0927,52.7,0.0,10,313,"{'EURUSD': 1.468, 'NDX100': 1.314, 'XAUUSD': 1.049}",0.8,9215,3655,39.7
4,EURUSD+NDX100+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.023,0.0934,50.2,0.0,10,313,"{'EURUSD': 1.48, 'NDX100': 1.324, 'XAUUSD': 1.006}",0.8,10178,3776,37.1
4,EURUSD+GER40+NDX100+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.044,0.0763,52.7,0.0,10,313,"{'EURUSD': 1.208, 'NDX100': 1.082, 'GER40': 1.18}",0.8,8231,2343,28.5
4,EURUSD+GBPUSD+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GBPUSD/1min ss=300 (local_rank=6),0.026,0.0977,51.1,0.0,10,313,"{'EURUSD': 1.547, 'NDX100': 2.821, 'US30': 0.377, 'GBPUSD': 0.789}",0.8,8773,3050,34.8
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=300 (local_rank=6),0.016,0.1346,50.5,0.0,11,313,"{'EURUSD': 2.132, 'NDX100': 3.888, 'US30': 0.52, 'XAUUSD': 1.524}",0.8,7176,3581,49.9
4,EURUSD+NDX100+US30+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.006,0.1097,52.4,0.0,10,313,"{'EURUSD': 1.737, 'NDX100': 3.167, 'US30': 0.423, 'XAUUSD': 1.181}",0.8,8139,3030,37.2
4,EURUSD+GER40+NDX100+US30,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.021,0.1327,50.5,0.0,10,313,"{'EURUSD': 2.101, 'NDX100': 3.831, 'US30': 0.512, 'GER40': 2.05}",0.8,6192,2593,41.9
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.029,0.0863,52.4,0.0,10,313,"{'EURUSD': 1.367, 'NDX100': 2.493, 'GBPUSD': 0.697, 'XAUUSD': 0.977}",0.8,9953,3603,36.2
4,EURUSD+GBPUSD+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.016,0.076,49.5,0.0,10,313,"{'EURUSD': 1.204, 'NDX100': 2.196, 'GBPUSD': 0.614, 'XAUUSD': 0.819}",0.8,10916,2992,27.4
4,EURUSD+GBPUSD+GER40+NDX100,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.013,0.0954,51.4,0.0,10,313,"{'EURUSD': 1.51, 'NDX100': 2.754, 'GBPUSD': 0.77, 'GER40': 1.474}",0.8,8969,3010,33.6
4,EURUSD+NDX100+XAUUSD+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.014,0.0974,51.4,0.0,10,313,"{'EURUSD': 1.543, 'NDX100': 2.814, 'XAUUSD': 1.049}",0.8,9319,3719,39.9
4,EURUSD+GER40+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.011,0.1398,49.2,0.0,10,313,"{'EURUSD': 2.213, 'NDX100': 4.036, 'XAUUSD': 1.582, 'GER40': 2.16}",0.8,7372,3773,51.2
4,EURUSD+GER40+NDX100+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=420 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.008,0.0966,49.5,0.0,10,313,"{'EURUSD': 1.53, 'NDX100': 2.791, 'XAUUSD': 1.041, 'GER40': 1.494}",0.8,8335,2860,34.3
4,EURUSD+GBPUSD+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/3min ss=180 (local_rank=7),0.042,0.1439,51.7,0.0,11,319,"{'EURUSD': 2.278, 'GER40': 2.528, 'SPX500': 2.116, 'GBPUSD': 2.536}",0.8,6303,3781,60.0
4,EURUSD+GBPUSD+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/3min ss=180 (local_rank=7),0.042,0.1883,52.7,0.3,15,319,"{'EURUSD': 2.982, 'GER40': 3.308, 'SPX500': 2.77, 'GBPUSD': 3.319}",0.8,6303,4374,69.4
4,EURUSD+GBPUSD+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/3min ss=180 (local_rank=7),0.042,0.2504,50.8,1.3,18,319,"{'EURUSD': 3.966, 'GER40': 4.4, 'SPX500': 3.684, 'GBPUSD': 4.414}",0.8,6303,4973,78.9
4,EURUSD+GER40+SPX500+US30,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=180 (local_rank=4),0.084,0.1297,51.4,0.3,11,319,"{'EURUSD': 2.053, 'GER40': 2.278, 'SPX500': 1.907, 'US30': 2.471}",0.8,8146,5193,63.7
4,EURUSD+EURUSD+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | EURUSD/5min ss=300 (local_rank=6),0.006,0.2466,50.8,0.9,18,319,"{'EURUSD': 12.936, 'GER40': 4.332, 'SPX500': 3.627}",0.8,8799,7480,85.0
4,EURUSD+GER40+SPX500+US30,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),-0.005,0.1266,52.7,0.3,11,319,"{'EURUSD': 2.005, 'GER40': 2.224, 'SPX500': 1.862, 'US30': 2.403}",0.8,7512,4216,56.1
4,EURUSD+GER40+SPX500+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.027,0.1414,52.4,0.0,11,319,"{'EURUSD': 2.239, 'GER40': 2.484, 'SPX500': 2.08, 'XAUUSD': 7.716}",0.8,9088,6120,67.3
4,EURUSD+GER40+NDX100+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.006,0.0961,51.7,0.3,10,319,"{'EURUSD': 1.522, 'GER40': 1.689, 'SPX500': 1.414, 'NDX100': 1.362}",0.8,8324,3464,41.6
4,EURUSD+GER40+SPX500+US30,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.037,0.2382,48.6,0.9,15,319,"{'EURUSD': 3.771, 'GER40': 4.184, 'SPX500': 3.503, 'US30': 0.92}",0.8,6285,4564,72.6
4,EURUSD+GBPUSD+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.015,0.1158,49.8,0.3,10,319,"{'EURUSD': 1.834, 'GER40': 2.035, 'SPX500': 1.704, 'GBPUSD': 0.935}",0.8,9062,4328,47.8
4,EURUSD+GER40+SPX500+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.013,0.1484,51.1,0.0,11,319,"{'EURUSD': 2.349, 'GER40': 2.606, 'SPX500': 2.182, 'XAUUSD': 1.679}",0.8,7465,4570,61.2
4,EURUSD+GER40+SPX500+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.013,0.1681,50.2,0.6,12,319,"{'EURUSD': 2.662, 'GER40': 2.953, 'SPX500': 2.473, 'XAUUSD': 1.903}",0.8,7465,4890,65.5
4,EURUSD+GER40+SPX500+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.013,0.2374,50.8,0.3,16,319,"{'EURUSD': 3.759, 'GER40': 4.171, 'SPX500': 3.492, 'XAUUSD': 2.687}",0.8,7465,5725,76.7
4,EURUSD+GER40+SPX500+XAUUSD,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.001,0.137,49.8,0.3,10,319,"{'EURUSD': 2.169, 'GER40': 2.406, 'SPX500': 2.014, 'XAUUSD': 1.475}",0.8,8428,4295,51.0
4,EURUSD+GER40+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.02,0.1446,47.0,0.0,11,319,"{'EURUSD': 2.29, 'GER40': 2.235, 'SPX500': 2.127}",0.8,6481,3552,54.8
4,EURUSD+GER40+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.02,0.1947,48.6,0.3,12,319,"{'EURUSD': 3.084, 'GER40': 3.01, 'SPX500': 2.864}",0.8,6481,4247,65.5
4,EURUSD+GER40+GER40+SPX500,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.02,0.2413,48.3,0.9,16,319,"{'EURUSD': 3.82, 'GER40': 3.729, 'SPX500': 3.549}",0.8,6481,4713,72.7
4,EURUSD+GBPUSD+GER40+US30,EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.03,0.1243,52.4,0.3,10,313,"{'EURUSD': 1.968, 'GER40': 2.183, 'GBPUSD': 2.19, 'US30': 2.368}",0.8,8242,4906,59.5
